Time,"PV Prod 30deg, W","PV Prod 45deg, W","PV Prod 30deg, W","PV Prod 45deg, W"
3174,-2621.7,-2078.3,2621.7,2078.3
3175,-5535.8,-5126.4,5535.8,5126.4
3176,-7934.2,-7783.2,7934.2,7783.2
3177,-8146.8,-8147.9,8146.8,8147.9
3178,-6564.5,-6480.9,6564.5,6480.9
3179,-9012.7,-9109.3,9012.7,9109.3
3180,-9291.1,-9401.1,9291.1,9401.1
3181,-7074.9,-7009.9,7074.9,7009.9
3182,-6690,-6596.6,6690,6596.6
3183,-6361,-6261.7,6361,6261.7
3184,-5376.9,-5142,5376.9,5142
3185,-3609.9,-3205.4,3609.9,3205.4
3186,-1480.4,-1210.6,1480.4,1210.6
3187,-578.12,-608.53,578.12,608.53
3188,-163.37,-164.25,163.37,164.25
3189,-6.19E-12,7.23E-12,6.18881E-12,-7.23338E-12
3190,1.85E-28,1.75E-27,-1.85169E-28,-1.75465E-27
3191,-4.49E-45,9.81E-44,4.48937E-45,-9.81452E-44
3192,0,0,0,0
3193,0,0,0,0
3194,0,0,0,0
3195,-101.21,-100.66,101.21,100.66
3196,-372.55,-379.31,372.55,379.31
3197,-830.37,-871.49,830.37,871.49
3198,-1992.5,-1666.4,1992.5,1666.4
3199,-3007,-2813.8,3007,2813.8
3200,-4871.1,-4694.2,4871.1,4694.2
3201,-5527.5,-5401,5527.5,5401
3202,-6377.2,-6285.6,6377.2,6285.6
3203,-6960.1,-6892.8,6960.1,6892.8
3204,-7584.3,-7537.6,7584.3,7537.6
3205,-7740.1,-7690.4,7740.1,7690.4
3206,-7199.8,-7122.9,7199.8,7122.9
3207,-5877,-5724.6,5877,5724.6
3208,-4972.9,-4753.7,4972.9,4753.7
3209,-3574.2,-3184.7,3574.2,3184.7
3210,-1524.2,-1265.5,1524.2,1265.5
3211,-676.07,-692.08,676.07,692.08
3212,-238.7,-233.62,238.7,233.62
3213,-2.16E-11,1.48E-11,2.15553E-11,-1.47588E-11
3214,-2.81E-27,-1.21E-27,2.81453E-27,1.2065E-27
3215,2.03E-31,-1.47E-30,-2.03092E-31,1.47264E-30
3216,0,0,0,0
3217,0,0,0,0
3218,0,0,0,0
3219,-163.01,-158.14,163.01,158.14
3220,-462.83,-475.62,462.83,475.62
3221,-861.53,-882.1,861.53,882.1
3222,-2604.7,-2018.3,2604.7,2018.3
3223,-5668,-5223.7,5668,5223.7
3224,-9270.3,-9114.8,9270.3,9114.8
3225,-11923,-12085,11923,12085
3226,-13626,-14007,13626,14007
3227,-15872,-16452,15872,16452
3228,-17105,-17787,17105,17787
3229,-16857,-17476,16857,17476
3230,-15233,-15633,15233,15633
3231,-12331,-12374,12331,12374
3232,-8532.6,-8139.9,8532.6,8139.9
3233,-4420,-3734.6,4420,3734.6
3234,-1399.2,-1079.6,1399.2,1079.6
3235,-663.56,-698.82,663.56,698.82
3236,-292.54,-285.32,292.54,285.32
3237,3.30E-15,-9.81E-27,-3.30046E-15,9.81137E-27
3238,-2.81E-32,1.07E-42,2.81251E-32,-1.06877E-42
3239,1.66E-43,7.12E-48,-1.65966E-43,-7.12244E-48
3240,0,0,0,0
3241,0,0,0,0
3242,0,0,0,0
3243,-214.1,-202.66,214.1,202.66
3244,-480.58,-495.16,480.58,495.16
3245,-796.93,-847.02,796.93,847.02
3246,-2719.5,-2052.4,2719.5,2052.4
3247,-6159.2,-5639.5,6159.2,5639.5
3248,-10248,-10079,10248,10079
3249,-13532,-13750,13532,13750
3250,-15799,-16298,15799,16298
3251,-17632,-18305,17632,18305
3252,-18398,-19121,18398,19121
3253,-17680,-18322,17680,18322
3254,-15717,-16123,15717,16123
3255,-12667,-12691,12667,12691
3256,-8685.1,-8262.9,8685.1,8262.9
3257,-4450,-3752.9,4450,3752.9
3258,-1413.9,-1080.4,1413.9,1080.4
3259,-652.88,-695.02,652.88,695.02
3260,-275.36,-271.26,275.36,271.26
3261,1.22E-16,-1.28E-26,-1.2188E-16,1.27504E-26
3262,3.37E-43,-1.86E-47,-3.37356E-43,1.85729E-47
3263,-7.46E-60,-2.32E-63,7.46064E-60,2.32369E-63
3264,0,0,0,0
3265,0,0,0,0
3266,0,0,0,0
3267,-194.19,-186.35,194.19,186.35
3268,-459.74,-480.12,459.74,480.12
3269,-726.72,-804.5,726.72,804.5
3270,-2750.2,-1998,2750.2,1998
3271,-6288.2,-5746.4,6288.2,5746.4
3272,-9560,-9368.3,9560,9368.3
3273,-12699,-12851,12699,12851
3274,-15655,-16134,15655,16134
3275,-17779,-18437,17779,18437
3276,-18264,-18964,18264,18964
3277,-17092,-17690,17092,17690
3278,-15159,-15523,15159,15523
3279,-12436,-12444,12436,12444
3280,-8637.5,-8208,8637.5,8208
3281,-4504.9,-3792.8,4504.9,3792.8
3282,-1438.4,-1089.4,1438.4,1089.4
3283,-677.01,-710.33,677.01,710.33
3284,-312.73,-306.64,312.73,306.64
3285,5.30E-28,-2.90E-28,-5.30147E-28,2.89818E-28
3286,6.10E-47,2.52E-47,-6.10105E-47,-2.52393E-47
3287,5.24E-76,-3.20E-75,-5.24015E-76,3.19725E-75
3288,0,0,0,0
3289,0,0,0,0
3290,0,0,0,0
3291,-224.41,-219.27,224.41,219.27
3292,-539.06,-545.03,539.06,545.03
3293,-943.16,-959.32,943.16,959.32
3294,-2644.2,-2083,2644.2,2083
3295,-5697.1,-5226.7,5697.1,5226.7
3296,-9443.6,-9242.8,9443.6,9242.8
3297,-12879,-13047,12879,13047
3298,-15414,-15861,15414,15861
3299,-16874,-17509,16874,17509
3300,-17134,-17756,17134,17756
3301,-14336,-14755,14336,14755
3302,-11641,-11782,11641,11782
3303,-10210,-10176,10210,10176
3304,-7582.2,-7215.4,7582.2,7215.4
3305,-4290.1,-3656.2,4290.1,3656.2
3306,-1598.4,-1260.6,1598.4,1260.6
3307,-612.35,-662.57,612.35,662.57
3308,-174.55,-182.84,174.55,182.84
3309,0.54824,1.4484,-0.54824,-1.4484
3310,-1.38E-14,5.47E-15,1.3799E-14,-5.47391E-15
3311,6.59E-30,-7.28E-32,-6.59436E-30,7.28382E-32
3312,0,0,0,0
3313,0,0,0,0
3314,0,0,0,0
3315,-162.85,-158.05,162.85,158.05
3316,-512.94,-507.91,512.94,507.91
3317,-1033.2,-996.21,1033.2,996.21
3318,-2714,-2189.4,2714,2189.4
3319,-5686.1,-5217.9,5686.1,5217.9
3320,-9550.1,-9332.2,9550.1,9332.2
3321,-13418,-13583,13418,13583
3322,-15669,-16111,15669,16111
3323,-15549,-16039,15549,16039
3324,-13964,-14387,13964,14387
3325,-13493,-13854,13493,13854
3326,-13161,-13395,13161,13395
3327,-11461,-11416,11461,11416
3328,-8278.9,-7861.5,8278.9,7861.5
3329,-4450,-3786,4450,3786
3330,-1636.8,-1352.5,1636.8,1352.5
3331,-578.47,-638.98,578.47,638.98
3332,-164.82,-177.68,164.82,177.68
3333,0.38717,1.0228,-0.38717,-1.0228
3334,-9.05E-15,6.70E-14,9.05394E-15,-6.69687E-14
3335,7.79E-30,-4.52E-29,-7.79317E-30,4.52051E-29
3336,0,0,0,0
3337,0,0,0,0
3338,0,0,0,0
3339,-243.79,-235.21,243.79,235.21
3340,-538.07,-551.15,538.07,551.15
3341,-920.05,-931.39,920.05,931.39
3342,-2849.4,-2237.2,2849.4,2237.2
3343,-6243,-5680.4,6243,5680.4
3344,-10267,-10038,10267,10038
3345,-12410,-12532,12410,12532
3346,-13901,-14227,13901,14227
3347,-15938,-16442,15938,16442
3348,-17474,-18106,17474,18106
3349,-17463,-18029,17463,18029
3350,-15563,-15889,15563,15889
3351,-12410,-12371,12410,12371
3352,-8556.6,-8099.9,8556.6,8099.9
3353,-4598,-3853.9,4598,3853.9
3354,-1643.8,-1260.5,1643.8,1260.5
3355,-565.63,-622.69,565.63,622.69
3356,-188.33,-200.92,188.33,200.92
3357,-7.2575,-5.9909,7.2575,5.9909
3358,6.07E-62,3.85E-60,-6.07012E-62,-3.84796E-60
3359,0,0,0,0
3360,0,0,0,0
3361,0,0,0,0
3362,-42.923,-41.662,42.923,41.662
3363,-245.04,-234.82,245.04,234.82
3364,-563.77,-584.79,563.77,584.79
3365,-827.64,-874.3,827.64,874.3
